tweetID,created_at,location,username,fixedText
1576692070642630000,2022-10-02 21:54:17+00:00,"Livonia, MI",orionstarbuck,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576692052821090000,2022-10-02 21:54:13+00:00,,bunny_locke,"Im ready to make the call that Laxalt has won the nevada election.  With my call for Johnson in Wisconsin, it means republicans need to win either Georgia or Pennsylvania to control the senate. https: 🚨 NEVADA SENATE: Adam Laxalt leads in EVERY poll conducted in Sept

Predictive Insights - Laxalt +2 (45/43)

@Peoples_Pundit - Laxalt +2 (46/44)

Insider Adv. - Laxalt +3 (46/43)

Trafalgar - Laxalt +4 (47/43)

DFP (D) - Laxalt +1 (47/46)

Emerson - Laxalt +1 (42/41) https://t.co/jWOgIauyY4"
1576691870394380000,2022-10-02 21:53:30+00:00,,n_ymiller,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576691852430160000,2022-10-02 21:53:25+00:00,"Ohio, USA",ohiomanblotter,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576691693180480000,2022-10-02 21:52:47+00:00,,gloria_mcentyre,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576691625094690000,2022-10-02 21:52:31+00:00,"Lilly, PA",martinjcoffee,The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/WWQFVfNhRD
1576691521360830000,2022-10-02 21:52:06+00:00,"Oakland, CA",suevisa,"RT @debbie156: #Georgia

Walker is incapable of working at the high level needed to operate in the senate. If you elect Walker, you will be paying a salary to get nothing done. 

✔️Raphael Warnock is a proven leader delivering for you! 

✔️Re-elect @ReverendWarnock 
#DemVoice1 #ONEV1 #Dems4USA https://t.co/Yh7rqiWGQ1"
1576691506832080000,2022-10-02 21:52:03+00:00,Michigan,MichaelinMI,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576691033928510000,2022-10-02 21:50:10+00:00,,RichardMarster3,"RT @DashDobrofsky: Is this the official position of the Church? Georgia Candidate Herschel Walker makes the unverified claim that yes, it is. 
https://t.co/4meQ8600tc"
1576690828906350000,2022-10-02 21:49:21+00:00,,bobsnsanetoo,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576690792994770000,2022-10-02 21:49:13+00:00,,Nisaalink,@nasescobar316 https://t.co/Ilr5GW1gA6
1576690760963210000,2022-10-02 21:49:05+00:00,"Warwick, RI",AmoneyResists,"@bodiesmom49 @littlesueellis @Voodooqueen6 @BillPascrell @RepJimmyGomez That article requires a 2/3 vote of the chamber (290+ representatives in the House; 66+ senators in the senate) to remove a member under that amendment. We tried to keep her off the ballot in Georgia using the disqualification clause but a garbage judge allowed her to stay on.: @littlesueellis @AmoneyResists @Voodooqueen6 @BillPascrell @RepJimmyGomez How about using amendments that already exist, say Amendment 14 article 3 ??"
1576690718583960000,2022-10-02 21:48:55+00:00,,Nisaalink,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576690641550980000,2022-10-02 21:48:37+00:00,"Scottsdale, AZ",Miracle_Paradis,"RT @IAPolls2022: 🚨 SENATE POLLS By Data For Progress (D)

WISCONSIN
(R) Ron Johnson 50% (+2)
(D) Mandela Barnes 48%

NEVADA
(R) Adam Laxalt 47% (+1)
(D) Catherine Cortez Masto 46%

GEORGIA 
(R) Herschel Walker 46% (=)
(D) Raphael Warnock 46%

ARIZONA
(D) Mark Kelly 48% (+1)
(R) Blake Masters 47% https://t.co/DKIP3mnNbC"
1576690423573060000,2022-10-02 21:47:45+00:00,"Atlanta, GA",yourelikemyyoyo,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576690376970110000,2022-10-02 21:47:34+00:00,,bethsinniresist,"RT @TheTweetOfJohn: In a predominantly Black neighborhood about a block from where Walker went to high school, nine people, including Walker’s cousin, gathered to talk in the shade. No one planned to vote for Walker. Most scoffed at the thought.  https://t.co/LXWPhtzSo8"
1576690339142060000,2022-10-02 21:47:24+00:00,Texas,dsAKAgg,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576690211131920000,2022-10-02 21:46:54+00:00,"Marshall, Texas",juliarobbmar,https://t.co/lcgKmoSS9T
1576690201715510000,2022-10-02 21:46:52+00:00,"Florida, USA",HighlandrStudio,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576690164599990000,2022-10-02 21:46:43+00:00,"Dallas, Texas",brandiesw,RT @jamalhbryant: The Racial Divide Herschel Walker Couldn’t Outrun - The New York Times https://t.co/3wIeO7TQJ3 https://t.co/w0pCpTrl3K
1576690151518240000,2022-10-02 21:46:40+00:00,City of Detroit,TheOriginalDrZ,RT @EUtyro: @The_Law_Boy @hannnahmmarie She also said her husband has no involvement in politics: https://t.co/7IsCUaUcRK
1576689846793350000,2022-10-02 21:45:27+00:00,,Susanarosanada2,"RT @Disrupt_Corrupt: 🇺🇸 We must elect Cheri Beasley from North Carolina and re-elect Reverend Warnock from Georgia to the U.S. Senate in November!

🇺🇸 We'll GOTV for both incredible candidates with your help!

🇺🇸 Chip in $10, $25, $50, $100, $250 or more: https://t.co/Z3F4lTLVaa https://t.co/z5KtLT3dM3"
1576689672956550000,2022-10-02 21:44:46+00:00,"Mobile, AL",Sophisti88,"RT @RawStory: Who would? 

Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/L0m9W9Tf2B"
1576689617939890000,2022-10-02 21:44:33+00:00,"West Linn, Clackistan Province",craig_s_bell,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576689603095930000,2022-10-02 21:44:29+00:00,USA,y2k_elections,"Warnock shocked the world when he won as a Democrat in Georgia in 2021's Senate runoff against Kelly Loeffler (R). The Reverend, Senior Pastor at Dr. MLK jr's Ebenezer Baptist Church, was seen as a fresh, inspiring Progressive voice for Democrats in the South. https: Also in Georgia, a *widely* watched Senate race between incumbent Raphael Warnock (D) and football legend Herschel Walker (R).

The race has been...erh...fascinating to watch unfold. 
-DylanJ
#Election2022 #Georgia #Midterms2022 https://t.co/OpePaTU0Vu"
1576689591465050000,2022-10-02 21:44:26+00:00,USA,y2k_elections,"Also in Georgia, a *widely* watched Senate race between incumbent Raphael Warnock (D) and football legend Herschel Walker (R).

The race has been...erh...fascinating to watch unfold. 
-DylanJ
#Election2022 #Georgia #Midterms2022 https://t.co/OpePaTU0Vu"
1576689376188600000,2022-10-02 21:43:35+00:00,,ABrosnikoff,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/SvES3enpX4
1576689221724930000,2022-10-02 21:42:58+00:00,,der2919,RT @OccupyDemocrats: BREAKING: Mitch McConnell’s dream of being Senate Majority Leader again crumbles as a bombshell new poll finds that Georgia Democratic Senator Raphael Warnock is beating Trumper Herschel Walker by a whopping 13 points. RT IF YOU SUPPORT SENATOR WARNOCK OVER WALKER IN NOVEMBER!
1576689180213590000,2022-10-02 21:42:48+00:00,,flwr0108,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576689164757910000,2022-10-02 21:42:45+00:00,"Possum Hollow, USA",madmilker,"Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/ZaJLGuzhAV 
@AP
@JoeBiden administration
January 21, 2021 total US debt
$27,756,349,666,620.64  
September 29, 2022 total US debt
$30,871,364,355,379.25
https://t.co/BS4Y8jHtXW"
1576689133757440000,2022-10-02 21:42:37+00:00,Virginia,ChapmanCNSNews,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576689012987020000,2022-10-02 21:42:08+00:00,Cackalacky del Norte,_L0rdhavemercy,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576688995584860000,2022-10-02 21:42:04+00:00,"Atlanta, GA",Slab1_,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576688682656230000,2022-10-02 21:40:50+00:00,"Fort Worth, TX",ComprevWayne,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576688672111570000,2022-10-02 21:40:47+00:00,,davidcr02496158,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576688616935280000,2022-10-02 21:40:34+00:00,,garen_garen,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576688482017120000,2022-10-02 21:40:02+00:00,Los Angeles,electroboyusa,"RT @Disrupt_Corrupt: 🇺🇸 We must elect Cheri Beasley from North Carolina and re-elect Reverend Warnock from Georgia to the U.S. Senate in November!

🇺🇸 We'll GOTV for both incredible candidates with your help!

🇺🇸 Chip in $10, $25, $50, $100, $250 or more: https://t.co/Z3F4lTLVaa https://t.co/z5KtLT3dM3"
1576688360105520000,2022-10-02 21:39:33+00:00,Scaling the Forts of Folly,Glorfindel1951,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576688278476310000,2022-10-02 21:39:13+00:00,U.S.A ,deford51,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576688153032760000,2022-10-02 21:38:43+00:00,Kevin McCarthy Sucks,KeepItBlueDems,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576688150533240000,2022-10-02 21:38:43+00:00,Valparaiso IN Team @mlh_holmes,murdochdavis,"He lies: UGA grad (no); top 1% of class (no); size, scope and success of his companies (T-Rump was his mentor lol); work as a cop, even FBI (nah); even how many kids he has. But why didn’t he speak about race as an athlete? Think Colin K. #HerschelWalker  https://t.co/xb5yqfxxcC"
1576688096241860000,2022-10-02 21:38:30+00:00,,Texanhunter1,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576687675850900000,2022-10-02 21:36:50+00:00,Westside LA,normouspenis,"Senate battle may come down to final four: Nevada, Georgia, Pennsylvania and Wisconsin https://t.co/64E89fFc4E"
1576687673690840000,2022-10-02 21:36:49+00:00,,JusPlainTalk101,RT @MartyTa94849826: Senator Warnock is pulling ahead of Walker in Georgia by 5 points. Thats good but not enough yet to feel confident. We must win this seat to hold the Senate. Please help us help Warnock to get out the vote in Georgia. We win if we vote. Join and support  https://t.co/lwnMzlJ8ea
1576687308111160000,2022-10-02 21:35:22+00:00,"Manhattan, NY",ProLibertateNYC,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576687279875440000,2022-10-02 21:35:15+00:00,"Louisiana, USA",ronbosjd,"RT @DashDobrofsky: Is this the official position of the Church? Georgia Candidate Herschel Walker makes the unverified claim that yes, it is. 
https://t.co/4meQ8600tc"
1576687151613610000,2022-10-02 21:34:45+00:00,Chicago,BuddyFolks_,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576687105090400000,2022-10-02 21:34:33+00:00,New York,matthewkassel,"RT @JohnBranchNYT: From the front page of Sunday’s @nytimes, my story on Herschel Walker, his hometown, and how his views on race as a politician today are an echo of his views as a high schooler in tumultuous times  https://t.co/Ys3O9trq5z"
1576686988077320000,2022-10-02 21:34:06+00:00,"California, USA",rkgs11,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576686934499260000,2022-10-02 21:33:53+00:00,"Arizona, USA",CASE103060,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576686713086560000,2022-10-02 21:33:00+00:00,,drou1451,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576686683818720000,2022-10-02 21:32:53+00:00,San Antonio TX,MarcyPrince8,"RT @Amy_Siskind: Wow, quite a statement from a woman in Herschel Walker’s hometown:
“One woman said Mr. Walker would be in over his head as mayor of Wrightsville. “He’s famous to some people, because of football,” she said. “But he’s just Herschel Walker to me.”” https://t.co/8DbVv661hW"
1576686378704040000,2022-10-02 21:31:40+00:00,Sunshine State of Florida! 🍊,TheInfoBabe,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576686289683820000,2022-10-02 21:31:19+00:00,Canada,IAmJoeTrudeau,"RT @RawStory: Who would? 

Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/L0m9W9Tf2B"
1576686218989150000,2022-10-02 21:31:02+00:00,UBIQUITOUS,henrybarefield,RT @DeaRonGray: Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/3SPT6oORMV
1576686208339430000,2022-10-02 21:31:00+00:00,"Texas, USA",VermillionRich,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576686204786910000,2022-10-02 21:30:59+00:00,"Washington, DC",bymarkwalker,"RT @JohnBranchNYT: From the front page of Sunday’s @nytimes, my story on Herschel Walker, his hometown, and how his views on race as a politician today are an echo of his views as a high schooler in tumultuous times  https://t.co/Ys3O9trq5z"
1576686055582940000,2022-10-02 21:30:23+00:00,,ShularC,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576685973072580000,2022-10-02 21:30:04+00:00,,Margari77581206,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576685892663910000,2022-10-02 21:29:44+00:00,,danrandolph10,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576685864889230000,2022-10-02 21:29:38+00:00,,HennyM14,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/JCqbK9LTCr
1576685832273940000,2022-10-02 21:29:30+00:00,Martha's Vineyard,TheTimDeFelice,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576685808836220000,2022-10-02 21:29:24+00:00,,JakeRugh,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576685714083040000,2022-10-02 21:29:02+00:00,"Beckley,WV",vdstaff58,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576685664904560000,2022-10-02 21:28:50+00:00,,ElleEWtwo,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576685611020580000,2022-10-02 21:28:37+00:00,,Mott_Mason,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576685602610610000,2022-10-02 21:28:35+00:00,Zion: The Last Free City ,Semere_T,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576685471077340000,2022-10-02 21:28:04+00:00,"Portland, OR",Trishamott,RT @MeidasTouch: Georgia: Keep Herschel Walker out of the United States Senate. https://t.co/D1JiGmc3QM
1576685386402780000,2022-10-02 21:27:44+00:00,,crossmediapubli,"Top story: The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/4oGkAZ5BUd, see more https://t.co/BzDQKyNoo7"
1576685381038350000,2022-10-02 21:27:42+00:00,Nigeria,iamtokstesla,"The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/Br7KRxY1a2, see more https://t.co/HJCExKC3nO"
1576685379495000000,2022-10-02 21:27:42+00:00,Catullo,pixiedixi,"Top story: The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/f2WUEYIgbT, see more https://t.co/xpJH6zhWKF"
1576685373652190000,2022-10-02 21:27:41+00:00,Italy,mannucciao,"Top story: The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/VDBkYRbBiE, see more https://t.co/AXlDrjyQFw"
1576685370430950000,2022-10-02 21:27:40+00:00,Canada,digitalNFTarts,"Top story: The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/SyK0Bn2EWM, see more https://t.co/JcbKsssJxy"
1576685368849530000,2022-10-02 21:27:39+00:00,New York,derblauweisse,"NY Times NEWTop story: The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/Q7LWa719j8, see more https://t.co/KJVVJHHonN"
1576710757424980000,2022-10-02 23:08:33+00:00,,jaypuft_plays,"RT @sorola: As awful as the injury to Tua Tagovailoa was, we need to look on the bright side. He’s now qualified to run for a Senate seat representing the Republican Party in Georgia."
1576710695000730000,2022-10-02 23:08:18+00:00,,jamesc662,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576710644963080000,2022-10-02 23:08:06+00:00,"Joetsu-shi, Niigata",Pearstone2,"RT @sorola: As awful as the injury to Tua Tagovailoa was, we need to look on the bright side. He’s now qualified to run for a Senate seat representing the Republican Party in Georgia."
1576710634007200000,2022-10-02 23:08:03+00:00,"Los Angeles, CA",whykuy,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576710607369340000,2022-10-02 23:07:57+00:00,"Austin, TX",sorola,"As awful as the injury to Tua Tagovailoa was, we need to look on the bright side. He’s now qualified to run for a Senate seat representing the Republican Party in Georgia."
1576710484681630000,2022-10-02 23:07:28+00:00,,JWilcox111,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576710434802960000,2022-10-02 23:07:16+00:00,"Arizona, USA",1Power_me,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576710409876560000,2022-10-02 23:07:10+00:00,"Deep In The Heart, TX",PaulConfer,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576710268326840000,2022-10-02 23:06:36+00:00,"The Jersey Shore, baby",Lisa_Iannucci,"RT @shannonrwatts: Control of the US Senate will likely come down to three races: Georgia, Nevada and Pennsylvania. The party that wins two of those three is poised to hold a narrow majority. 

Only five weeks left; text ELECTIONS to 644-33. https://t.co/COtLZVJrfa"
1576710250710800000,2022-10-02 23:06:32+00:00,"Tallahassee, FL",seanwade324,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576710154262820000,2022-10-02 23:06:09+00:00,USA,sj_pete,"Senate battle may come down to final four: Nevada, Georgia, Pennsylvania and Wisconsin https://t.co/FXdTtmgjU4"
1576710140673550000,2022-10-02 23:06:06+00:00,,Ziggeey1,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576710096456800000,2022-10-02 23:05:55+00:00,,foundofyou,"RT @AttorneyCrump: In 2020, Georgia voted for a Democrat for the 1st time since 1992 and elected 2 Democrats to the U.S. Senate — in large part due to Black voters. Ahead of the upcoming election season, I encourage Black Americans to remember that our vote MATTERS. Register to vote NOW!"
1576710012537160000,2022-10-02 23:05:35+00:00,Western NY,Adorable_Todd,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576709971500100000,2022-10-02 23:05:25+00:00,"California, USA",kanani1729,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576709795888840000,2022-10-02 23:04:43+00:00,new york city,TimBalk,"RT @JohnBranchNYT: From the front page of Sunday’s @nytimes, my story on Herschel Walker, his hometown, and how his views on race as a politician today are an echo of his views as a high schooler in tumultuous times  https://t.co/Ys3O9trq5z"
1576709734261850000,2022-10-02 23:04:29+00:00,,bettyed94267090,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576709663974100000,2022-10-02 23:04:12+00:00,"Pensacola, FL",MargaretMaier2,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576709606159810000,2022-10-02 23:03:58+00:00,,MelissaFoersch1,"RT @shannonrwatts: Control of the US Senate will likely come down to three races: Georgia, Nevada and Pennsylvania. The party that wins two of those three is poised to hold a narrow majority. 

Only five weeks left; text ELECTIONS to 644-33. https://t.co/COtLZVJrfa"
1576709476295460000,2022-10-02 23:03:27+00:00,"Orlando,Fl",sunnidazes,RT @jamalhbryant: Latest Herschel Walker Senate campaign poll revealed https://t.co/ey0UtZC3oS
1576709245508100000,2022-10-02 23:02:32+00:00,"Rancho San Diego, CA",duckrow,"RT @Adorable_Todd: Georgia - do not let Far Left ""pastor"" Raphael Warlock back into the Senate.He votes 100% with Biden!
Vote for Herschel Walker! https://t.co/u04xHrgfwx"
1576709219234940000,2022-10-02 23:02:26+00:00,"Florida, USA",Time4TD,"RT @nytimes: ""Herschel forgot where he came from."" Polls show Herschel Walker getting less than 10% of Georgia's Black vote in his Senate run. There are many possible explanations. But in his hometown, Wrightsville, they have roots in one seismic spring stretch in 1980.https://t.co/pEUaOcBsj1 https://t.co/hKZwBSMAhU"
1576709185604960000,2022-10-02 23:02:18+00:00,,DougMonroe17,The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/voNdjYgHOs
1576709174012290000,2022-10-02 23:02:15+00:00,,tahoetim14,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576709132077310000,2022-10-02 23:02:05+00:00,NY,An_Aria_Blooms,It's giving Georgia Senate 2020 https://t.co/OgXkHzDIn7
1576709111982350000,2022-10-02 23:02:00+00:00,United States,GRevmgbrown4,"Open SmartNews and read ""Black voters in Herschel Walker’s Georgia hometown want nothing to do with his Senate run"" here: https://t.co/MJakuUHxnL 
To read it on the web, tap here: https://t.co/w3qjIrz2Oj"
